Temp (c), Acc
(29)	(-3.12, -3.2, 8.67)	(-31.25, -8.1875, -12.0)	(-0.001090830782496456, -0.002181661564992912, -0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.16583251953125, 6.103515625e-05)	(0.01, -0.03, -0.04)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.2, 8.72)	(-30.875, -9.0, -12.0)	(0.006544984694978736, 0.001090830782496456, -0.002181661564992912)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.1688232421875, 0.1656494140625, 0.0)	(0.02, -0.01, -0.04)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.18, 8.66)	(-32.0, -7.875, -12.375)	(-0.013089969389957472, -0.003272492347489368, 0.017453292519943295)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.1656494140625, 6.103515625e-05)	(0.02, 0.01, -0.05)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.23, 8.69)	(-32.6875, -7.5625, -12.0)	(-0.013089969389957472, 0.001090830782496456, 0.017453292519943295)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.1656494140625, 6.103515625e-05)	(0.02, 0.03, -0.01)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.22, 8.700000000000001)	(-32.0, -9.0, -12.6875)	(-0.006544984694978736, -0.003272492347489368, 0.013089969389957472)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.1689453125, 0.16571044921875, 0.0)	(0.0, 0.01, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.21, 8.700000000000001)	(-32.25, -7.5625, -13.1875)	(-0.003272492347489368, 0.006544984694978736, 0.003272492347489368)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, 0.0)	(0.03, 0.0, -0.04)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.23, 8.700000000000001)	(-32.25, -7.875, -12.0)	(0.00545415391248228, 0.001090830782496456, 0.0)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, 0.0)	(0.04, 0.01, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.24, 8.69)	(-31.25, -8.5625, -12.0)	(-0.007635815477475192, -0.006544984694978736, 0.009817477042468103)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, 0.0)	(0.01, 0.01, -0.04)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.22, 8.68)	(-32.0, -7.1875, -12.6875)	(0.002181661564992912, -0.00545415391248228, 0.003272492347489368)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, 0.0)	(0.02, 0.01, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.23, 8.71)	(-32.0, -7.875, -12.6875)	(-0.003272492347489368, -0.001090830782496456, 0.003272492347489368)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, 0.0)	(-0.01, 0.0, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.21, 8.68)	(-32.25, -7.1875, -13.0625)	(0.0, -0.001090830782496456, -0.004363323129985824)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, 0.0)	(0.0, 0.02, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.22, 8.72)	(-32.25, -7.1875, -13.0625)	(-0.006544984694978736, 0.001090830782496456, 0.002181661564992912)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, 0.0)	(0.02, 0.0, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.21, 8.71)	(-32.0, -8.1875, -12.6875)	(0.013089969389957472, 0.006544984694978736, -0.016362461737446838)	(0.0, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.16583251953125, 0.0)	(0.0, 0.0, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.21, 8.700000000000001)	(-30.0625, -8.1875, -12.0)	(-0.011999138607461015, -0.00545415391248228, -0.008726646259971648)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16912841796875, 0.16583251953125, -6.103515625e-05)	(0.01, 0.0, 0.0)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.08, -3.16, 8.63)	(-32.6875, -7.875, -12.0)	(0.004363323129985824, 0.004363323129985824, 0.01090830782496456)	(359.9375, -18.75, 20.3125)	(0.97149658203125, -0.16937255859375, 0.165771484375, 0.000244140625)	(0.06, 0.06, -0.06)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.19, -3.2600000000000002, 8.76)	(-31.25, -8.1875, -12.6875)	(0.014180800172453928, -0.011999138607461015, -0.004363323129985824)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16558837890625, -6.103515625e-05)	(-0.04, -0.02, 0.05)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.2, 8.65)	(-32.25, -8.1875, -12.6875)	(-0.02399827721492203, -0.001090830782496456, 0.020725784867432664)	(359.9375, -18.75, 20.3125)	(0.9715576171875, -0.16925048828125, 0.16558837890625, 0.0001220703125)	(0.06, 0.03, -0.05)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.22, 8.68)	(-31.5625, -7.875, -12.375)	(0.03381575425739013, 0.008726646259971648, -0.02181661564992912)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16558837890625, -0.0001220703125)	(-0.02, -0.04, 0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.21, 8.68)	(-32.0, -7.875, -12.6875)	(-0.00545415391248228, 0.007635815477475192, -0.006544984694978736)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16558837890625, 0.0)	(0.02, 0.0, -0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.18, 8.65)	(-32.25, -7.1875, -12.6875)	(-0.002181661564992912, 0.00545415391248228, 0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16912841796875, 0.1656494140625, 0.00018310546875)	(0.04, 0.02, -0.02)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.23, 8.71)	(-32.6875, -8.1875, -11.5)	(0.007635815477475192, -0.001090830782496456, -0.001090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.1656494140625, 0.0)	(0.0, -0.02, 0.02)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.21, 8.66)	(-31.5625, -7.875, -12.0)	(-0.009817477042468103, -0.001090830782496456, -0.003272492347489368)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.1656494140625, 0.0)	(0.03, 0.0, -0.05)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.24, 8.67)	(-32.0, -8.5625, -12.375)	(0.007635815477475192, -0.002181661564992912, -0.003272492347489368)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.1689453125, 0.1656494140625, 0.0)	(0.03, -0.01, -0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.21, 8.71)	(-31.5625, -8.1875, -12.375)	(-0.004363323129985824, -0.006544984694978736, 0.003272492347489368)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.1688232421875, 0.1656494140625, -6.103515625e-05)	(0.01, 0.0, -0.03)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.19, 8.68)	(-31.5625, -8.1875, -12.375)	(-0.003272492347489368, -0.001090830782496456, -0.001090830782496456)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.1689453125, 0.1656494140625, 0.0)	(0.01, 0.02, -0.06)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.23, 8.68)	(-32.0, -7.875, -12.6875)	(0.002181661564992912, 0.00545415391248228, -0.006544984694978736)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.1656494140625, 0.0)	(0.01, 0.0, -0.02)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.21, 8.71)	(-31.875, -8.1875, -12.0)	(-0.013089969389957472, 0.0, 0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.16900634765625, 0.1656494140625, 6.103515625e-05)	(0.03, 0.02, -0.04)	(-3.15, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.72)	(-31.25, -7.875, -12.375)	(0.00545415391248228, 0.002181661564992912, 0.0)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.16900634765625, 0.16571044921875, 0.0001220703125)	(0.03, 0.0, 0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.23, 8.700000000000001)	(-31.25, -7.875, -12.375)	(0.031634092692397225, 0.002181661564992912, -0.020725784867432664)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.16864013671875, 0.1658935546875, 0.0)	(0.01, -0.04, 0.01)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.22, 8.74)	(-31.875, -8.1875, -12.0)	(-0.006544984694978736, -0.003272492347489368, 0.002181661564992912)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.168701171875, 0.165771484375, 0.000244140625)	(0.02, 0.0, -0.02)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.18, 8.66)	(-32.25, -8.5625, -12.375)	(-0.017453292519943295, -0.007635815477475192, 0.019634954084936207)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.165771484375, 0.00030517578125)	(0.02, 0.02, -0.04)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.21, 8.71)	(-32.0, -7.875, -13.5)	(-0.008726646259971648, -0.00545415391248228, 0.007635815477475192)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.165771484375, 0.0001220703125)	(0.02, 0.0, 0.0)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.23, 8.700000000000001)	(-31.5625, -7.5625, -13.5)	(0.001090830782496456, -0.009817477042468103, -0.01090830782496456)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.1688232421875, 0.16571044921875, -0.0001220703125)	(0.0, 0.01, 0.01)	(-3.15, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.22, 8.64)	(-31.25, -8.5625, -12.6875)	(0.026179938779914945, 0.016362461737446838, -0.04036073895236887)	(0.0, -18.75, 20.25)	(0.97161865234375, -0.1688232421875, 0.1658935546875, -0.00018310546875)	(-0.02, -0.03, 0.03)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.18, 9.97)	(-32.0, -7.875, -11.5)	(-0.03381575425739013, 0.0, 0.04254240051736178)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16912841796875, 0.1658935546875, 0.000244140625)	(0.06, 0.02, -0.06)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.2, 8.74)	(-32.25, -7.5625, -12.375)	(-0.022907446432425576, -0.009817477042468103, 0.04036073895236887)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.1690673828125, 0.16595458984375, 6.103515625e-05)	(0.02, 0.05, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.2600000000000002, 8.700000000000001)	(-32.0, -7.875, -12.375)	(-0.001090830782496456, -0.011999138607461015, -0.002181661564992912)	(359.9375, -18.8125, 20.25)	(0.9715576171875, -0.16888427734375, 0.166015625, 0.0)	(0.0, -0.02, 0.02)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.22, 8.63)	(-31.5625, -7.5625, -12.375)	(0.0272707695624114, 0.007635815477475192, -0.039269908169872414)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.16595458984375, 0.0001220703125)	(0.02, 0.0, -0.04)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.2, 8.69)	(-31.5625, -7.5625, -12.375)	(0.007635815477475192, -0.001090830782496456, -0.001090830782496456)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16888427734375, 0.16583251953125, 0.00030517578125)	(0.01, -0.01, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.22, 8.69)	(-32.6875, -7.5625, -12.375)	(-0.022907446432425576, -0.00545415391248228, 0.026179938779914945)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.165771484375, 0.00042724609375)	(0.03, 0.01, -0.02)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.23, 8.66)	(-31.5625, -7.875, -12.0)	(0.001090830782496456, 0.003272492347489368, 0.0)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.1689453125, 0.16583251953125, 0.00030517578125)	(0.01, 0.02, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.700000000000001)	(-31.25, 2040.4375, -12.375)	(0.008726646259971648, 0.004363323129985824, -0.009817477042468103)	(359.9375, -18.75, 20.25)	(0.97161865234375, -0.16888427734375, 0.16583251953125, 0.00030517578125)	(0.02, 0.0, -0.01)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.21, 8.67)	(-31.5625, -7.875, -13.1875)	(-0.004363323129985824, 0.003272492347489368, -0.002181661564992912)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.16583251953125, 0.0003662109375)	(0.02, -0.01, -0.03)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.19, 8.67)	(-31.25, -7.875, -12.6875)	(0.00545415391248228, 0.004363323129985824, 0.0)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.16583251953125, 0.0003662109375)	(0.01, 0.0, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.69)	(-31.875, -7.5625, -12.6875)	(0.0, -0.007635815477475192, -0.007635815477475192)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.16583251953125, 0.0003662109375)	(0.0, 0.0, 0.01)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.21, 8.64)	(-32.6875, -7.875, -12.6875)	(-0.001090830782496456, 0.0, -0.001090830782496456)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16912841796875, 0.16583251953125, 0.0003662109375)	(0.04, 0.02, -0.02)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.21, 8.700000000000001)	(-32.6875, -7.5625, -13.1875)	(0.007635815477475192, -0.00545415391248228, -0.007635815477475192)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.16583251953125, 0.0003662109375)	(0.0, -0.02, 0.02)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.09, -3.2, 8.61)	(-31.5625, -7.875, -12.6875)	(-0.011999138607461015, 0.007635815477475192, 0.004363323129985824)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16912841796875, 0.16583251953125, 0.00042724609375)	(0.04, 0.02, -0.04)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.21, 8.71)	(-32.0, -7.1875, -12.375)	(0.013089969389957472, 0.002181661564992912, -0.002181661564992912)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16900634765625, 0.16583251953125, 0.00042724609375)	(0.0, 0.0, 0.0)	(-3.16, -3.21, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.22, 8.68)	(-31.25, -7.1875, -13.0625)	(-0.015271630954950384, 0.001090830782496456, 0.007635815477475192)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.16912841796875, 0.16583251953125, 0.00042724609375)	(0.05, 0.0, -0.05)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.2, 8.66)	(-32.25, -7.875, -13.0625)	(0.007635815477475192, -0.002181661564992912, -0.001090830782496456)	(359.9375, -18.75, 28.25)	(0.9715576171875, -0.16912841796875, 0.16583251953125, 0.00042724609375)	(0.01, 0.0, -0.01)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.24, 8.66)	(-31.25, -7.5625, -13.0625)	(-0.008726646259971648, -0.002181661564992912, 0.006544984694978736)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.03, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.22, 8.66)	(-31.25, -8.5625, -12.0)	(0.007635815477475192, -0.004363323129985824, -0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.0, -0.01, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.67)	(-33.0625, -8.1875, -13.1875)	(-0.003272492347489368, 0.003272492347489368, 0.0)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.04, 0.01, -0.03)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.1, -3.19, 8.66)	(-32.6875, -7.875, -12.6875)	(0.00545415391248228, 0.0, -0.006544984694978736)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.01, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.68)	(-32.0, -7.875, -12.0)	(-0.003272492347489368, 0.0, 0.0)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.01, 0.0, -0.04)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.2, 8.65)	(-31.25, -7.5625, -13.5)	(0.004363323129985824, -0.002181661564992912, 0.0)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.01, -0.01, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.21, 8.66)	(-31.25, -8.1875, -13.1875)	(0.0, 0.001090830782496456, 0.003272492347489368)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.03, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.22, 8.66)	(-31.5625, -7.875, -12.375)	(-0.002181661564992912, -0.006544984694978736, 0.003272492347489368)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.02, 0.0, 0.01)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.23, 8.68)	(-32.6875, -7.5625, -12.6875)	(-0.001090830782496456, 0.002181661564992912, -0.001090830782496456)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.04, 0.0, -0.02)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.24, 8.68)	(-32.6875, -7.5625, -12.0)	(0.001090830782496456, -0.001090830782496456, 0.0)	(367.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(-1.28, -0.01, -0.01)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.68)	(-32.25, -7.1875, -12.375)	(-0.00545415391248228, 0.0, 0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(1.3, 0.01, -0.02)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.2, 8.69)	(-32.25, -7.5625, -13.1875)	(0.0, -0.001090830782496456, 0.001090830782496456)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.01, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.21, 8.67)	(-32.0, -7.875, -12.0)	(0.001090830782496456, 0.002181661564992912, -0.004363323129985824)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.0, 0.0, -0.02)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.21, 8.700000000000001)	(-32.25, -7.875, -12.6875)	(0.003272492347489368, -0.001090830782496456, -0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.01, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.23, 8.67)	(-32.25, -7.5625, -12.0)	(-0.003272492347489368, -0.001090830782496456, 0.008726646259971648)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.03, 0.02, -0.01)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.2, 8.700000000000001)	(-32.6875, -8.5625, -12.6875)	(-0.003272492347489368, -0.004363323129985824, 0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.02, 0.01, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.22, 8.68)	(-32.0, -7.875, -13.1875)	(-0.004363323129985824, 0.002181661564992912, 0.004363323129985824)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.03, 0.0, -0.02)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.22, 8.66)	(-30.875, -7.875, -12.375)	(0.009817477042468103, 0.004363323129985824, -0.006544984694978736)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.0, 0.01, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.12, -3.24, 8.700000000000001)	(-31.25, -8.1875, -13.1875)	(-0.003272492347489368, -0.002181661564992912, -0.001090830782496456)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.01, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.11, -3.21, 8.69)	(-31.5625, -7.875, -12.0)	(0.009817477042468103, -0.001090830782496456, -0.00545415391248228)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.0, 0.01, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.16, -3.22, 8.700000000000001)	(-32.6875, -7.875, -13.1875)	(-0.001090830782496456, 0.0, -0.001090830782496456)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.02, 0.0, -0.01)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.22, 8.67)	(-31.5625, -7.5625, -12.375)	(-0.002181661564992912, 0.0, 0.002181661564992912)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.02, 0.0, -0.03)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.22, 8.68)	(-30.875, -7.875, -13.1875)	(-0.001090830782496456, -0.001090830782496456, 0.004363323129985824)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.03, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.14, -3.22, 8.67)	(-31.5625, -7.875, -13.1875)	(0.001090830782496456, -0.003272492347489368, -0.004363323129985824)	(359.9375, -18.75, 20.25)	(0.9715576171875, -0.169189453125, 0.16583251953125, 0.00042724609375)	(0.0, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.2, 8.68)	(-32.0, -7.5625, -13.5)	(0.00545415391248228, 0.00545415391248228, -0.007635815477475192)	(359.9375, -18.75, 20.3125)	(0.97149658203125, -0.169189453125, 0.16583251953125, 0.00048828125)	(0.02, 0.01, -0.01)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.15, -3.22, 8.71)	(-31.5625, -7.875, -12.375)	(0.001090830782496456, 0.003272492347489368, -0.001090830782496456)	(359.9375, -18.75, 20.3125)	(0.97149658203125, -0.169189453125, 0.16583251953125, 0.00048828125)	(0.01, 0.0, 0.01)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
(29)	(-3.13, -3.22, 8.69)	(-31.5625, -8.1875, -12.6875)	(-0.004363323129985824, -0.00545415391248228, 0.006544984694978736)	(359.9375, -18.75, 20.3125)	(0.97149658203125, -0.169189453125, 0.16583251953125, 0.00048828125)	(0.02, 0.0, 0.0)	(-3.16, -3.22, 8.700000000000001)	(2023-08-30 00:57:56.420844)
